energy level,average power,variation of power,target level,infer level,judge
27.256,39.4363,8.802957752,0,0,true
18.988,33.34268,10.51241906,0,0,true
10.7406,26.43186,11.95041726,0,0,true
4.46959,19.174998,12.09504169,0,0,true
0.818422,12.4545224,10.76876939,0,0,true
0.226099,7.0485422,7.877072215,0,0,true
4.29603,4.1101482,4.184732401,0,0,true
13.1478,4.5915882,5.162491591,0,0,true
30.0485,9.7073702,12.48788038,0,0,true
53.194,20.1824858,21.72108401,0,0,true
83.7057,36.878406,32.13407294,0,0,true
118.277,59.6746,42.11941995,1,0,false
162.083,89.46164,52.39890424,1,1,true
205.232,124.49834,60.65802498,2,1,false
261.844,166.22834,70.33871781,2,1,false
316.085,212.7042,78.48112116,3,2,false
373.729,263.7946,84.55544153,3,2,false
425.469,316.4718,87.34617309,4,5,false
471.094,369.6442,83.53835471,4,5,false
519.153,421.106,79.69479389,5,9,false
551.076,468.1042,71.10498776,5,9,false
569.429,507.2442,59.00003359,5,9,false
586.074,539.3652,45.53069482,5,9,false
592.349,563.6162,29.57172632,5,9,false
577.722,575.33,16.07700126,5,9,false
546.962,574.5072,17.65631464,5,9,false
507.331,562.0876,35.22287324,5,9,false
461.824,537.2376,53.27389792,4,7,false
406.078,499.9834,68.15172406,4,5,false
344.259,453.2908,80.44320096,3,5,false
278.923,399.683,91.02923869,2,2,true
220.383,342.2934,96.48556413,2,1,false
158.809,281.6904,97.7921252,1,1,true
102.851,221.045,95.36132898,1,1,true
59.676,164.1284,88.08504391,0,0,true
25.5029,113.44438,77.83119472,0,0,true
6.05358,70.578496,61.52291221,0,0,true
0.0460463,38.82590526,42.68882887,0,0,true
7.61943,19.77959126,24.23925224,0,0,true
29.0675,13.65789126,12.81923517,0,0,true
62.9987,21.15705126,25.83774048,0,0,true
108.11,41.56833526,44.49705948,1,0,false
165.328,74.624726,63.34169737,1,2,false
224.164,117.93364,78.33048117,2,2,true
288.948,169.90974,89.97750101,2,1,false
357.136,228.7372,98.3668573,3,2,false
420.054,291.126,101.604059,4,5,false
482.273,354.515,102.3654622,4,5,false
546.849,419.052,101.3540995,5,9,false
600.568,481.376,97.06984146,6,9,false
645.85,539.1188,90.3260494,6,9,false
681.401,591.3882,79.12415522,6,9,false
710.996,637.1328,65.15286748,7,9,false
720.259,671.8148,49.30562728,7,9,false
724.847,696.6706,33.05840772,7,9,false
717.904,711.0814,17.32917622,7,9,false
708.787,716.5586,6.62459284,7,9,false
692.779,712.9152,12.68558198,6,9,false
667.973,702.458,22.70903314,6,9,false
639.298,685.3482,31.96479604,6,9,false
602.72,662.3114,42.42953362,6,9,false
559.119,632.3778,52.93781557,5,9,false
517.044,597.2308,60.59428951,5,9,false
467.291,557.0944,68.02924266,4,7,false
420.054,513.2456,72.320406,4,5,false
371.94,467.0896,74.54979402,3,5,false
322.184,419.7026,76.69952861,3,2,false
275.917,371.4772,75.99634094,2,1,false
229.378,323.8946,75.48700981,2,1,false
185.87,277.0578,73.53381097,1,1,true
145.929,231.8556,70.00860896,1,1,true
110.814,189.5816,65.50041034,1,1,true
78.9996,150.19812,59.54095222,0,0,true
52.5203,114.82658,52.90622335,0,0,true
31.4547,83.94352,45.63759347,0,0,true
15.74,57.90572,37.91716306,0,0,true
5.03275,36.74947,29.6191463,0,0,true
0.60129,21.069808,21.22223916,0,0,true
0.745137,10.7147754,13.12782393,0,0,true
6.05358,5.6345514,6.16234401,0,0,true
16.464,5.7793514,6.460455966,0,0,true
30.0485,10.7825014,12.55215694,0,0,true
48.263,20.3148434,19.21607117,0,0,true
67.9302,33.751856,24.79169116,0,0,true
91.7896,50.89906,29.95648516,0,0,true
113.603,70.32686,33.34807972,1,1,true
138.773,92.07176,35.87025962,1,1,true
162.083,114.83576,37.20910471,1,1,true
187.135,138.67672,37.82579005,1,1,true
210.223,162.3634,38.20450132,2,1,false
233.384,186.3196,37.53394166,2,1,false
250.835,208.732,35.44420405,2,1,false
261.844,228.6842,30.32931883,2,1,false
273.17,245.8912,24.75740525,2,1,false
280.309,259.9084,18.58542067,2,1,false
281.781,269.5878,13.11568106,2,1,false
281.781,275.777,8.56679628,2,2,true
273.17,278.0422,4.488103686,2,1,false
261.844,275.777,8.56679628,2,1,false
245.381,268.7914,15.4349016,2,1,false
226.801,257.7954,22.03887845,2,1,false
207.755,242.9902,26.34203648,2,1,false
183.616,225.0794,30.76565885,1,1,true
157.704,204.2514,34.65863474,1,1,true
133.763,181.9278,37.3836154,1,1,true
108.16,158.1996,39.37983515,1,1,true
84.5108,133.55076,39.17767437,0,0,true
61.6895,109.16546,38.15710559,0,0,true
41.914,86.00746,36.43200178,0,0,true
25.0615,64.26716,33.08994648,0,0,true
15.4319,45.72154,27.92122554,0,0,true
4.65711,29.750802,22.49854274,0,0,true
0.317288,17.4763596,16.71585577,0,0,true
0.671287,9.227817,10.75522267,0,0,true
5.42296,5.300109,6.110160128,0,0,true
13.1301,4.839749,5.170399905,0,0,true
26.3472,9.177767,10.90157364,0,0,true
41.8824,17.4907894,16.74014976,0,0,true
61.6512,29.686772,22.60788967,0,0,true
81.3136,44.8649,27.24511722,0,0,true
107.199,63.67868,31.9289702,1,0,false
123.911,83.19144,33.19785577,1,1,true
144.87,103.78896,33.10932399,1,1,true
162.021,123.86292,31.56528811,1,1,true
182.362,144.0726,29.81195881,1,1,true
200.302,162.6932,30.09759492,2,1,false
217.713,181.4536,29.09818376,2,1,false
228.051,198.0898,26.62686303,2,1,false
235.924,212.8704,21.64542107,2,1,false
235.924,223.5828,15.00854296,2,1,false
228.051,229.1326,7.499886819,2,1,false
233.31,232.252,3.980682542,2,1,false
225.407,231.7232,4.77469399,2,1,false
217.713,228.081,7.132700926,2,1,false
205.162,221.9286,10.93171388,2,1,false
190.62,214.4424,16.88592737,1,1,true
168.668,201.514,22.60602744,1,1,true
148.058,186.0442,27.99207402,1,1,true
127.796,168.0608,31.25360525,1,1,true
107.199,148.4682,32.84608481,1,1,true
86.042,127.5526,32.58989773,0,0,true
68.6153,107.54206,31.73888149,0,0,true
48.8407,87.6986,31.08424095,0,0,true
31.4547,68.43034,29.85031711,0,0,true
17.1437,50.41928,27.70146547,0,0,true
6.92265,34.59541,24.70065328,0,0,true
0.980125,21.068375,19.35342464,0,0,true
0.317288,11.3636926,13.10173132,0,0,true
5.43432,6.1596166,6.758666658,0,0,true
16.8222,6.0953166,6.628314721,0,0,true
34.9666,11.7041066,14.58862676,0,0,true
63.0374,24.1155616,25.50095232,0,0,true
99.3691,43.925924,37.86713351,0,0,true
140.848,71.00866,49.95145516,1,0,false
191.902,106.02462,62.30776723,1,1,true
249.446,148.9205,73.90737253,2,1,false
313.058,198.92462,85.01816102,3,1,false
383.79,255.8088,96.1732919,3,5,false
458.059,319.251,105.5483331,4,5,false
536.971,388.2648,113.9424308,5,9,false
609.203,460.2162,117.8871487,6,9,false
686.119,534.8284,119.5106235,6,9,false
750.81,608.2324,116.2173328,7,9,false
816.045,679.8296,110.7125841,8,9,false
871.139,746.6632,103.5448715,8,9,false
915.004,807.8234,91.68782592,9,9,true
946.546,859.9088,78.25308938,9,9,true
954.515,900.6498,57.5387337,9,9,true
957.23,928.8868,36.39893373,9,9,true
938.61,942.381,16.94693595,9,9,true
907.203,940.8208,20.15325648,9,9,true
858.518,923.2152,41.27893592,8,9,false
801.344,892.581,63.2385228,8,9,false
727.344,846.6038,84.48476406,7,9,false
639.422,786.7662,106.1922396,6,9,false
542.978,713.9212,125.9988696,5,9,false
438.034,629.8244,144.3494148,4,5,false
344.259,538.4074,153.0443557,3,5,false
252.15,443.3686,153.9274927,2,1,false
172.105,349.9052,146.8372069,1,1,true
106.392,262.588,132.4242866,1,0,false
55.7494,186.13108,115.0188801,0,0,true
20.1529,121.30986,92.80724043,0,0,true
2.98055,71.47597,68.77197087,0,0,true
1.25819,37.306608,44.3986046,0,0,true
15.4128,19.110768,22.00027747,0,0,true
44.1532,16.791528,17.2763459,0,0,true
84.466,29.654148,35.12544976,0,0,true
133.707,55.799438,53.927783,1,0,false
189.41,93.4298,69.69511629,1,2,false
245.304,139.40804,80.3722037,2,1,false
302.364,191.0502,86.58140883,3,1,false
358.796,245.9162,89.03992555,3,2,false
407.751,300.725,87.02299768,4,5,false
448.817,352.6064,81.20009454,4,5,false
480.455,399.6366,70.96844779,4,5,false
503.385,439.8408,57.80563474,5,9,false
517.044,471.4904,44.01577619,5,9,false
522.938,494.5278,30.33187125,5,9,false
509.2,506.6044,16.40628335,5,9,false
486.137,507.7408,14.1891759,4,9,false
459.836,499.031,25.99002039,4,5,false
425.368,480.6958,39.12414934,4,5,false
380.358,452.1798,50.84352371,3,5,false
341.009,418.5416,58.7159618,3,5,false
297.886,380.8914,64.59722245,2,2,true
257.6,340.4442,66.10568073,2,1,false
213.916,298.1538,65.8308211,2,1,false
172.041,256.4904,66.71300726,1,1,true
137.74,215.8366,64.22053378,1,1,true
103.693,176.998,60.82558377,1,1,true
73.716,140.2212,55.24226325,0,0,true
51.2906,107.69612,48.46430263,0,0,true
32.4193,79.77178,41.90061677,0,0,true
18.2306,55.8699,33.88639001,0,0,true
8.60519,36.852338,26.13290697,0,0,true
2.14772,22.538682,19.70274411,0,0,true
0.0291357,12.28638914,13.29710348,0,0,true
1.46283,6.09509514,7.540002804,0,0,true
5.43432,3.53583914,3.457736195,0,0,true
11.621,4.13900114,4.628073151,0,0,true
18.6284,7.43513714,7.702778078,0,0,true
27.7163,12.97257,10.49395131,0,0,true
36.5117,19.982344,12.41394302,0,0,true
46.484,28.19228,13.87535088,0,0,true
54.4462,36.75732,14.30002528,0,0,true
63.7363,45.7789,14.23223441,0,0,true
70.8141,54.39846,13.59453596,0,0,true
73.7579,61.8477,11.36487443,0,0,true
75.9944,67.74978,8.754350125,0,0,true
75.9944,72.05942,5.115616237,0,0,true
72.2578,73.76372,2.286916788,0,0,true
68.6557,73.33204,3.056952144,0,0,true
64.4391,71.46828,4.972797102,0,0,true
58.3647,67.94234,6.855137238,0,0,true
50.6985,62.88316,8.551454007,0,0,true
41.914,56.8144,10.72592675,0,0,true
32.447,49.57266,12.76246278,0,0,true
24.2143,41.5277,13.69261025,0,0,true
16.1098,33.07672,13.74263492,0,0,true
9.92555,24.92213,12.73187839,0,0,true
4.65711,17.470752,11.09881895,0,0,true
1.26366,11.234084,9.173832581,0,0,true
0.00192653,6.391609306,6.653276732,0,0,true
0.980125,3.365674306,4.065829682,0,0,true
5.03275,2.387114306,2.29582,0,0,true
10.1885,3.493392306,4.203351077,0,0,true
18.2306,6.886780306,7.505178462,0,0,true
28.6222,12.610835,11.02853188,0,0,true
41.8824,20.79129,14.77722863,0,0,true
55.0596,30.79666,18.02022674,0,0,true
70.0365,42.76626,20.60113135,0,0,true
85.2297,56.16608,22.36624519,0,0,true
101.078,70.65724,23.50235274,1,0,false
118.224,85.92556,24.89196457,1,1,true
132.693,101.45224,25.03765463,1,1,true
149.068,117.25854,25.1925231,1,1,true
162.021,132.6168,24.17179846,1,1,true
173.195,147.0402,22.0727515,1,1,true
182.362,159.8678,19.64271493,1,1,true
189.41,171.2112,16.07990366,1,1,true
194.206,180.2388,12.89578341,1,1,true
197.824,187.3994,9.825794869,1,1,true
197.824,192.3252,6.553143459,1,1,true
195.431,194.939,3.463944428,1,1,true
190.62,195.181,2.991101135,1,1,true
184.741,193.288,5.610536383,1,1,true
174.287,188.5806,9.428376122,1,1,true
162.021,181.42,13.40874763,1,1,true
150.142,172.3622,16.51487595,1,1,true
137.74,161.7862,18.68860015,1,1,true
135.688,151.9756,16.35549557,1,1,true
109.024,138.923,19.7812947,1,1,true
95.0895,125.5367,22.67758508,0,1,false
79.7382,111.45594,25.28751798,0,0,true
65.777,97.06334,27.00839378,0,0,true
49.4561,79.81696,23.47983264,0,0,true
38.0602,65.6242,22.85067724,0,0,true
26.7997,51.96624,21.18402901,0,0,true
18.6074,39.74008,18.63590515,0,0,true
10.4706,28.6788,15.46131886,0,0,true
5.03275,19.79413,13.12404476,0,0,true
1.3529,12.45267,10.31875331,0,0,true
0.00728393,7.094186786,7.605759863,0,0,true
0.82284,3.537274786,4.327468356,0,0,true
4.11601,2.266356786,2.184931498,0,0,true
9.12793,3.085392786,3.713820752,0,0,true
16.464,6.107612786,6.809669401,0,0,true
24.624,11.030956,9.616813801,0,0,true
35.4585,17.958088,12.47503422,0,0,true
46.484,26.431686,14.87969365,0,0,true
56.3701,35.88012,16.09460522,0,0,true
72.2578,47.03888,18.43844849,0,0,true
84.5108,59.01624,19.64903122,0,0,true
97.6748,71.4595,20.67414606,0,0,true
110.865,84.3357,21.27038116,1,1,true
120.14,97.08968,19.34082176,1,1,true
131.74,108.98612,18.52475056,1,1,true
138.773,119.83856,16.37074521,1,1,true
145.988,129.5012,14.12208457,1,1,true
151.279,137.584,12.2274224,1,1,true
153.386,144.2332,8.977613809,1,1,true
153.386,148.5624,6.252480252,1,1,true
148.117,150.4312,3.289300792,1,1,true
148.117,150.857,2.645040926,1,1,true
140.848,148.7708,5.153295324,1,1,true
132.75,144.6436,8.006604667,1,1,true
122.019,138.3702,11.12528767,1,1,true
110.865,130.9198,14.82465614,1,1,true
97.6748,120.83136,17.173271,0,1,false
85.2747,109.7167,18.87867055,0,0,true
70.8141,97.32952,20.25638815,0,0,true
57.696,84.46492,21.0656169,0,0,true
44.7385,71.23962,21.10522615,0,0,true
33.9361,58.49188,20.3833987,0,0,true
23.7842,46.19378,18.66158525,0,0,true
15.089,35.04876,16.83232667,0,0,true
8.36371,25.182302,14.5410482,0,0,true
3.60832,16.956266,12.14929842,0,0,true
0.605077,10.2900614,9.317684918,0,0,true
0.0460463,5.54243066,6.273457769,0,0,true
1.3529,2.79521066,3.395003014,0,0,true
4.64659,2.05178666,1.98495631,0,0,true
9.38013,3.20614866,3.88520489,0,0,true
15.4128,6.16769326,6.300045619,0,0,true
23.3345,10.825384,8.768075276,0,0,true
31.4547,16.845744,10.74864676,0,0,true
40.2263,23.961686,12.31646781,0,0,true
49.4561,31.97688,13.44347623,0,0,true
56.3335,40.16102,13.29364196,0,0,true
64.3999,48.3741,12.98077212,0,0,true
71.5134,56.38584,12.27011612,0,0,true
76.7189,63.68436,11.04743888,0,0,true
82.1071,70.21456,10.14790655,0,0,true
84.466,75.84106,8.124842053,0,0,true
84.466,79.85428,5.634980204,0,0,true
83.6611,82.28382,3.256542794,0,0,true
80.524,83.04484,1.706836144,0,0,true
75.1888,81.66118,3.966062017,0,0,true
69.3443,78.63684,6.344760579,0,0,true
63.6974,74.48312,8.123496157,0,0,true
55.0596,68.76282,9.917073801,0,0,true
45.8875,61.83552,11.60184139,0,0,true
37.0144,54.20064,13.08369064,0,0,true
27.256,45.78298,14.3799342,0,0,true
17.8784,36.61918,14.70538183,0,0,true
10.4706,27.70138,14.23952581,0,0,true
5.03275,19.53043,12.84879456,0,0,true
1.16165,12.35988,10.42838701,0,0,true
0.00770611,6.910221222,7.368733387,0,0,true
1.79215,3.692971222,4.22294762,0,0,true
7.87735,3.174321222,3.223388404,0,0,true
17.899,5.747571222,7.44673185,0,0,true
31.482,11.81164122,13.03054764,0,0,true
50.1099,21.83208,19.39431916,0,0,true
73.7579,36.22523,26.2841997,0,0,true
98.4959,54.34894,32.38489747,0,0,true
125.873,75.94374,37.58504501,1,1,true
163.14,102.27534,44.18743621,1,1,true
195.499,131.35316,48.8670074,1,1,true
233.384,163.27838,53.73294526,2,1,false
268.915,197.3622,56.35314868,2,1,false
305.425,233.2726,56.61666794,3,2,false
337.954,268.2354,56.45665452,3,2,false
368.749,302.8854,53.75570378,3,5,false
395.728,335.3542,50.19186105,3,5,false
416.563,364.8838,44.43424125,4,5,false
432.641,390.327,37.80381696,4,5,false
436.199,409.976,28.05088036,4,5,false
438.034,423.833,17.85294896,4,5,false
423.66,429.4194,9.069326397,4,5,false
411.304,428.3676,11.02678563,4,5,false
387.237,419.2868,20.90167261,3,5,false
354.009,402.8488,33.05922381,3,5,false
323.761,379.9942,41.16086497,3,2,false
283.256,351.9134,50.70943656,2,2,true
239.987,317.65,57.91407553,2,1,false
197.893,279.7812,62.7401765,1,1,true
156.604,240.3002,66.35967995,1,1,true
118.277,199.2034,65.37134281,1,1,true
82.1514,158.98248,62.53272933,0,0,true
51.9563,121.37634,58.01536664,0,0,true
29.0938,87.6165,51.05331775,0,0,true
12.2272,58.74114,42.37069841,0,0,true
2.42031,35.569802,32.10944985,0,0,true
0.089958,19.1575136,21.59991368,0,0,true
4.10612,9.5874776,11.82244897,0,0,true
14.0834,6.5853976,6.199505667,0,0,true
27.6906,9.6780776,11.3964004,0,0,true
44.7059,18.1351956,18.27683435,0,0,true
64.3999,30.997184,24.10295231,0,0,true
82.8601,46.74798,27.6134211,0,0,true
101.078,64.1469,29.24537699,1,0,false
114.489,81.50658,27.9268736,1,1,true
124.89,97.5434,24.29801524,1,1,true
129.733,110.61002,19.01032709,1,1,true
130.734,120.1848,12.47101234,1,1,true
125.819,125.133,6.448945301,1,1,true
118.224,125.88,4.949875807,1,1,true
107.199,122.3418,9.790434704,1,1,true
88.4563,114.08646,16.85418737,0,0,true
74.4716,102.83398,21.18584162,0,0,true
53.1584,88.30186,25.87855814,0,0,true
37.0144,72.05994,27.81577049,0,0,true
21.3074,54.88162,27.20506267,0,0,true
10.4706,39.28448,25.4420293,0,0,true
3.28252,25.046664,20.20902092,0,0,true
0.089958,14.4329756,15.02442739,0,0,true
1.46283,7.3226616,8.781440602,0,0,true
7.6329,4.5877616,4.346830624,0,0,true
16.8222,5.8580816,6.756198574,0,0,true
30.0485,11.2112776,12.42823564,0,0,true
45.9205,20.377386,17.8801763,0,0,true
62.3809,32.561,22.04050435,0,0,true
78.2644,46.6873,24.55994794,0,0,true
92.6326,61.84938,24.91168007,0,0,true
105.489,76.93748,23.64970334,1,0,false
116.375,91.02838,21.43438531,1,1,true
123.966,103.3454,18.32617859,1,1,true
130.79,113.85052,15.1307391,1,1,true
123.966,120.1172,9.637472163,1,1,true
118.277,122.6748,5.66169124,1,1,true
109.075,121.2148,8.105986535,1,1,true
95.137,115.449,13.86622131,0,0,true
80.5677,105.40454,17.64930097,0,0,true
65.8166,93.77466,21.16836054,0,0,true
48.8748,79.89422,23.68912008,0,0,true
33.9361,64.86644,24.37292378,0,0,true
19.3724,49.71352,24.40032584,0,0,true
9.39507,35.478994,22.59420246,0,0,true
2.02794,22.721262,18.88647655,0,0,true
0.0,12.946302,13.97582706,0,0,true
2.41273,6.641628,7.95196385,0,0,true
9.91019,4.749186,4.572722781,0,0,true
22.5172,7.373612,9.264437365,0,0,true
40.2263,15.013284,16.59984305,0,0,true
62.3424,27.481764,24.18445117,0,0,true
86.8582,44.370858,30.86441284,0,0,true
114.489,65.28662,36.57908767,1,1,true
134.724,87.72798,38.16533728,1,1,true
169.746,113.63192,41.65887464,1,1,true
199.061,140.97564,44.3592298,1,1,true
228.051,169.2142,46.19876818,2,1,false
256.193,197.555,47.67537136,2,1,false
274.542,225.5186,42.31197561,2,1,false
287.541,249.0776,35.78503845,2,1,false
299.319,269.1292,27.99321611,2,2,true
308.33,285.185,20.58410327,3,2,false
311.42,296.2304,15.26889064,3,2,false
305.339,302.3898,9.42662377,3,2,false
309.873,306.8562,4.7752675,3,2,false
297.886,306.5696,5.349231842,2,2,true
286.054,302.1144,10.40437318,2,2,true
267.397,293.3098,17.05947457,2,1,false
246.681,281.5782,25.0274541,2,1,false
229.378,265.4792,27.99048947,2,1,false
205.162,246.9344,31.63181111,2,1,false
181.179,225.9594,33.89676348,1,1,true
157.643,204.0086,35.83584103,1,1,true
134.724,181.6172,37.44789084,1,1,true
109.892,157.72,37.47468337,1,1,true
89.2839,134.54438,36.62177351,0,0,true
69.3443,112.17744,35.14071643,0,0,true
52.5203,91.1529,32.48530669,0,0,true
37.5205,71.7122,28.763997,0,0,true
24.1903,54.57186,25.69604867,0,0,true
13.7559,39.46626,22.14310718,0,0,true
6.69361,26.936122,18.42278687,0,0,true
2.021,16.836262,14.26335851,0,0,true
0.150322,9.3622264,9.811351023,0,0,true
0.479586,4.6200836,5.736732034,0,0,true
2.69315,2.4075336,2.617891423,0,0,true
7.87735,2.6442816,3.109727258,0,0,true
14.4333,5.1267416,6.051054683,0,0,true
22.5404,9.6047572,9.009282427,0,0,true
30.9914,15.70712,11.32027232,0,0,true
38.634,22.89529,12.35438923,0,0,true
46.484,30.61662,12.68185481,0,0,true
55.0959,38.74914,12.74719245,0,0,true
67.9302,47.8271,14.37643804,0,0,true
73.0059,56.23,14.35457606,0,0,true
80.5677,64.61674,13.74074963,0,0,true
84.5108,72.2221,11.5434252,0,0,true
84.5108,78.10508,7.376666157,0,0,true
84.5108,81.4212,5.004563438,0,0,true
83.7057,83.56116,1.709323183,0,0,true
82.1514,83.8779,1.026175219,0,0,true
79.0429,82.78432,2.302673383,0,0,true
73.7579,80.63374,4.375493457,0,0,true
65.1457,76.76072,7.523731474,0,0,true
57.696,71.55878,10.07913741,0,0,true
47.6888,64.66626,12.51393454,0,0,true
38.634,56.58448,13.88172516,0,0,true
30.0485,47.8426,14.1239046,0,0,true
22.1256,39.23858,14.05133217,0,0,true
15.089,30.71718,12.93458846,0,0,true
8.86464,22.952348,11.80305949,0,0,true
3.93984,16.013516,10.39318475,0,0,true
0.984959,10.2008078,8.544179646,0,0,true
0.00770611,5.777229022,6.24240399,0,0,true
0.818422,2.923113422,3.640784234,0,0,true
3.93016,1.936217422,1.86170792,0,0,true
8.60519,2.869287422,3.534523278,0,0,true
16.0902,5.890335622,6.625322518,0,0,true
24.5998,10.8087544,9.618525157,0,0,true
34.4208,17.52923,12.26745796,0,0,true
44.7059,25.684378,14.34456859,0,0,true
55.0596,34.97526,15.51345509,0,0,true
67.89,45.33522,16.97615915,0,0,true
81.3136,56.67798,18.53345003,0,0,true
93.3851,68.47084,19.56162022,0,0,true
104.539,80.43746,19.68989439,1,0,false
116.322,92.68994,18.99878855,1,1,true
122.936,103.69914,16.86409325,1,1,true
127.796,112.99562,14.00905174,1,1,true
135.688,121.4562,11.80549309,1,1,true
138.715,128.2914,9.159058292,1,1,true
148.058,134.6386,9.766916033,1,1,true
145.929,139.2372,8.160227797,1,1,true
148.058,143.2896,5.726102453,1,1,true
142.823,144.7166,3.981354832,1,1,true
138.715,144.7166,3.981354832,1,1,true
129.733,141.0516,7.238558821,1,1,true
126.805,137.2268,8.882821072,1,1,true
114.489,130.513,11.06723931,1,1,true
106.342,123.2168,12.81077294,1,1,true
93.3851,114.15082,14.9602788,0,0,true
84.466,105.09742,16.76159088,0,0,true
72.2163,94.17968,16.86540471,0,0,true
60.9638,83.47464,17.71725361,0,0,true
49.4561,72.09746,17.62631619,0,0,true
39.6715,61.35474,17.77636907,0,0,true
31.4547,50.75248,16.29294063,0,0,true
21.7146,40.65214,15.28281897,0,0,true
14.0834,31.27606,14.03600953,0,0,true
8.09788,23.004416,12.77352688,0,0,true
3.59906,15.789928,11.08133479,0,0,true
1.06896,9.71278,8.334373116,0,0,true
0.0291357,5.37568714,5.777640353,0,0,true
0.538719,2.66675094,3.331847574,0,0,true
