999.6	1012.2	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
1012.2	1031.1	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
1031.1	1050	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
1050	1087.8	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
1087.8	1103.2	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
1103.2	1103.2	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
1103.2	1144.5	36	8	1	725.2	72	4	2	952	108	8	1	876.4	144	5	1	708.4	90	6	1	676.2
1144.5	1167.6	36	8	1	725.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1167.6	1201.2	36	8	1	725.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1201.2	1232	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1232	1301.3	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1301.3	1303.4	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1303.4	1303.4	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1303.4	1305.5	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1305.5	1307.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1307.6	1307.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1307.6	1307.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1307.6	1311.8	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1311.8	1311.8	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1311.8	1314.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1314.6	1316	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1316	1316	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1316	1318.1	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
